J 2 20 5 100 B 0.026414
J 2 20 10 100 B 0.056033
J 2 20 15 100 B 0.105407
J 2 20 20 100 B 0.382534
J 2 20 25 100 B 0.526612
J 2 20 30 100 B 1.285642
J 2 20 35 100 B 1.699565
J 2 20 40 100 B 1.314265
