2 13 25 5 0 1 M 9.924241833333333 0.01804290383964481 0.0073659846475388644
2 13 25 5 0 2 M 5.149022 0.005957835815126008 0.002432276286389569
2 13 25 5 0 4 M 3.7619043333333333 0.09754056931485819 0.03982077067366279
2 13 25 5 0 8 M 2.6348736666666666 0.21802827924346568 0.08900967227392262
2 13 25 5 0 16 M 1.7994798333333333 0.05889726621640996 0.024044708245844402
2 13 25 5 0 24 M 2.009925 0.05720009396495777 0.02335184057556634
2 13 25 5 0 32 M 4.7328375000000005 0.2961206383970899 0.12089074439667973
2 13 25 5 0 48 M 4.6750731666666665 0.09756426569890579 0.0398304446819404
2 13 25 5 0 64 M 3.629506 0.06854564349687006 0.027983641776342615
2 13 25 5 0 96 M 3.1201981666666665 0.07780877810482993 0.03176530064437888
2 25 25 5 0 1 M 69.38041233333334 0.2974620060839177 0.12143835546171064
2 25 25 5 0 2 M 36.1598645 0.29323010868241345 0.11971069058212806
2 25 25 5 0 4 M 25.639962833333335 0.26227493398372337 0.10707329343037761
2 25 25 5 0 8 M 17.762923999999998 0.36218446618097816 0.14786118915095114
2 25 25 5 0 16 M 13.535427166666667 1.4114413745744343 0.5762185282599778
2 25 25 5 0 24 M 14.31306 0.2579875335933889 0.10532296955048945
2 25 25 5 0 32 M 12.120583 0.31895216769666296 0.13021167720190602
2 25 25 5 0 48 M 11.704625666666667 0.1621438405560529 0.06619494571625378
2 25 25 5 0 64 M 11.6436185 0.22901675046314873 0.09349569686416959
2 25 25 5 0 96 M 12.088091333333333 0.5851862786667735 0.23890129786862008
2 33 25 5 0 1 M 162.4296735 0.9460602204028578 0.38622746765533217
2 33 25 5 0 2 M 84.038981 1.0758942964451457 0.43923200724355144
2 33 25 5 0 4 M 61.63530316666667 4.5869191082846195 1.872601884453223
2 33 25 5 0 8 M 38.49877416666667 2.287508228409892 0.9338713236703584
2 33 25 5 0 16 M 24.555689666666666 1.5609588818062659 0.6372587949817913
2 33 25 5 0 24 M 25.403181166666666 3.2298434282699477 1.318578058057149
2 33 25 5 0 32 M 22.825347 0.7001586693197477 0.2858385798032402
2 33 25 5 0 48 M 22.271073 0.9066872720613205 0.3701535288043776
2 33 25 5 0 64 M 20.909636833333334 0.5535850632636028 0.2260001557036953
2 33 25 5 0 96 M 37.8089835 1.1717797357078246 0.4783770739029166
