4 5 25 BJ 0.026035
4 10 25 BJ 0.023634
4 15 25 BJ 0.066866
4 20 25 BJ 0.121546
4 25 25 BJ 0.172533
4 30 25 BJ 0.244910
4 35 25 BJ 0.342112
4 40 25 BJ 0.363654
4 45 25 BJ 0.477899
4 50 25 BJ 0.649552
