4 5 25 BJ 0.025193
4 10 25 BJ 0.049697
4 15 25 BJ 0.097258
4 20 25 BJ 0.153040
4 25 25 BJ 0.268055
4 30 25 BJ 0.386952
4 35 25 BJ 0.562685
