J 1 5 20 60 0 B 0.018015
J 1 10 20 60 0 B 0.055262
J 1 15 20 60 0 B 0.100173
J 1 20 20 60 0 B 0.343665
J 1 25 20 60 0 B 0.522900
J 1 30 20 60 0 B 0.857003
J 1 35 20 60 0 B 0.849256
J 1 40 20 60 0 B 1.116654
J 1 45 20 60 0 B 2.003283
J 1 50 20 60 0 B 2.162865
