J 1 5 25 B 0.000725
J 1 10 25 B 0.002002
J 1 15 25 B 0.006687
J 1 20 25 B 0.009794
J 1 25 25 B 0.015176
J 1 30 25 B 0.019943
J 1 35 25 B 0.027653
J 1 40 25 B 0.047001
J 1 45 25 B 0.053089
J 1 50 25 B 0.063737
