J 2 20 5 100 M 0.0610474
J 2 20 10 100 M 0.0931256
J 2 20 15 100 M 0.132744
J 2 20 20 100 M 0.1660044
J 2 20 25 100 M 0.19976860000000002
J 2 20 30 100 M 0.21999639999999998
J 2 20 35 100 M 0.2564468
J 2 20 40 100 M 0.30108779999999996
J 2 20 5 100 C 0.014033200000000001
J 2 20 10 100 C 0.0540796
J 2 20 15 100 C 0.11977660000000001
J 2 20 20 100 C 0.2217944
J 2 20 25 100 C 0.344406
J 2 20 30 100 C 0.5078306
J 2 20 35 100 C 0.7075545999999999
J 2 20 40 100 C 0.8910625999999999
