J 2 20 5 100 B 0.020658
J 2 20 10 100 B 0.047919
J 2 20 15 100 B 0.100584
J 2 20 20 100 B 0.436834
J 2 20 25 100 B 0.614423
J 2 20 30 100 B 0.900167
J 2 20 35 100 B 1.063870
J 2 20 40 100 B 1.641617
