 1 5 25 M 0.011999
 1 10 25 M 0.023449400000000002
 1 15 25 M 0.0388744
 1 20 25 M 0.0427924
 1 25 25 M 0.0601556
 1 30 25 M 0.08025739999999999
 1 35 25 M 0.10654519999999999
 1 40 25 M 0.16414579999999998
 1 45 25 M 0.212615
 1 50 25 M 0.2881648
 1 5 25 C 0.0013017999999999999
 1 10 25 C 0.0058538
 1 15 25 C 0.0158302
 1 20 25 C 0.0315532
 1 25 25 C 0.0591412
 1 30 25 C 0.0926152
 1 35 25 C 0.133849
 1 40 25 C 0.1752552
 1 45 25 C 0.24690479999999998
 1 50 25 C 0.34153459999999997
