2 1 25 -5 0 0.232028 0.017201 0.009931
2 3 25 -5 0 0.794029 0.031973 0.018460
2 5 25 -5 0 2.720142 0.063787 0.036828
2 7 25 -5 0 11.488768 1.982205 1.144427
2 9 25 -5 0 15.012962 0.646596 0.373313
2 11 25 -5 0 24.842569 4.874332 2.814197
2 13 25 -5 0 38.856810 2.464575 1.422923
