4 5 25 BJ 0.099312
4 10 25 BJ 0.073270
4 15 25 BJ 0.133187
4 20 25 BJ 0.170417
4 25 25 BJ 0.219747
4 30 25 BJ 0.322098
4 35 25 BJ 0.381601
4 40 25 BJ 0.486057
4 45 25 BJ 0.624957
4 50 25 BJ 0.749901
4 55 25 BJ 0.966989
4 60 25 BJ 1.116945
