 2 1 25 5 0 M 0.06086933333333333 0.017336783592504502 0.010009396674014763
 2 5 25 5 0 M 0.217664 0.029567208914606725 0.017070636026034095
 2 9 25 5 0 M 0.9351980000000001 0.06459067462103182 0.037291443379592254
 2 13 25 5 0 M 2.520932333333333 0.10975606871755803 0.06336769581927719
 2 17 25 5 0 M 5.475672666666666 0.12798503145420279 0.0738921923623267
 2 21 25 5 0 M 13.173890333333334 2.0105618836594745 1.1607984447531987
 2 1 25 5 0 C 0.005668333333333333 0.0004077920221550848 0.00023543883376462007
 2 5 25 5 0 C 0.2716906666666667 0.0031217665404916486 0.00180235275250002
 2 9 25 5 0 C 1.3541976666666666 0.031164150210351172 0.017992630513012184
 2 13 25 5 0 C 3.8702556666666665 0.0069598340018517885 0.004018262034484241
 2 17 25 5 0 C 8.994877666666667 0.260843701826081 0.15059818146570636
 2 21 25 5 0 C 17.418605 0.08167334487456558 0.04715412764894758
