2 1 25 -5 0 0.066247 0.009894 0.005712
2 3 25 -5 0 0.525951 0.082060 0.047378
2 5 25 -5 0 1.826798 0.092537 0.053427
2 7 25 -5 0 7.548530 1.232205 0.711414
2 9 25 -5 0 9.307723 0.066846 0.038594
2 11 25 -5 0 17.517524 0.354444 0.204639
2 13 25 -5 0 27.038467 0.251940 0.145458
