2 7 10 -5 0 0.922107 0.021959 0.012678
2 7 15 -5 0 2.800297 1.677634 0.968582
2 7 20 -5 0 5.819884 1.655600 0.955861
2 7 25 -5 0 9.188995 0.960949 0.554804
2 7 30 -5 0 13.322379 0.514815 0.297228
2 7 35 -5 0 23.762125 1.787751 1.032159
