2 1 25 -5 0 33.874915
2 3 25 -5 0 47.078522
2 5 25 -5 0 50.058753
2 7 25 -5 0 51.398838
2 9 25 -5 0 52.163534
2 11 25 -5 0 52.658612
2 13 25 -5 0 53.005513
