2 7 25 -5 0 11.631311 4.114057 2.375252
3 7 25 -5 0 8.800378 0.045711 0.026391
4 7 25 -5 0 11.051588 0.251284 0.145079
5 7 25 -5 0 17.722485 2.839508 1.639391
6 7 25 -5 0 15.560628 0.892483 0.515275
