J 1 5 20 60 0 B 0.019031
J 1 10 20 60 0 B 0.057346
J 1 15 20 60 0 B 0.101876
J 1 20 20 60 0 B 0.460220
J 1 25 20 60 0 B 0.657287
J 1 30 20 60 0 B 1.006152
J 1 35 20 60 0 B 1.392578
J 1 40 20 60 0 B 1.449442
J 1 45 20 60 0 B 2.058541
J 1 50 20 60 0 B 2.480716
